My friend helped me to clean our yard yesterday.,bonding
"Spent time last night with my husband watching TV, there are a couple of shows that we watch together and we were able to enjoy ourselves watching it.",affection
My girlfriend is bringing pizza home for lunch.,affection
Went to the neighborhood associations meeting with my wife this morning and were planning out summer activities and events.,affection
My husband and I looked at pictures of adoptable dogs in the area for about an hour and have decided to foster one!,affection
We took the children to a local lake with walking path to fish and feed the geese and ducks.,affection
My supervisor told me I could have Sunday off for doing such a great job.,achievement
"My house is ""semi-clean""...haha by semi-clean I mean my husband dusted and wiped somethings down but it still needs the toys to be picked up. But what made me so happy is that he's trying. He never had to clean before but this past two weeks he's really stepped up.",affection
Taking my dogs to the vet for a checkup made me happy.,enjoy_the_moment
I got to sleep in today.,leisure
I ate an ice cream sunday at Dairy Queen.,enjoy_the_moment
It was sunny today and not raining. It rained the past several days,nature
This morning I visited a farmer's market near my house and ate a delicious pastry.,leisure
Bought new sneakers for my son and they were on sale.,affection
Had a good lunch at Santa Barbara.,enjoy_the_moment
I talked to an old for for the first time in about a year.,bonding
I ate wings at Hooters.,enjoy_the_moment
Knowing it was the weekend gave me a sense of peace and relaxation.,enjoy_the_moment
Improving my driving skills on a manual transmission vehicle,achievement
I shared with my father,affection
We ordered pizza for work and my peers took my suggestion at which place to order food from.,bonding
"Another event that made me happy was receiving a e-mail inviting me to the orientation session of the FoodWorks Culinary program I applied for. If I get accepted, I will get 12 weeks of culinary training, receive certifications and will receive help finding a job. I have been looking for a job for over a year now and cooking has always been a passion of mine.",achievement
I broke being vegan and ate two slices of pizza today.,enjoy_the_moment
"I watched an old episode of the television series ""South Park,"" which I had not seen in quite some time.",leisure
Looking at the pictures from my son's 2nd birthday party and the ones from his birth (popped up on timehop).,affection
I spent time outside working in the garden with my family.,affection
made cookies with my family.,affection
I saw that my uploaded video has been viewed by many people.,achievement
I talked with my granddaughter and grandson on the phone.,affection
"I watched the live stream of a live show of one of my favorite podcasts, Another Round.",leisure
Received a lot of birthday gift from my family.,affection
"The guy I have been talking to and seeing, and subsequently going on a date with tonight, checked in on me both last night and this morning when he was worried I was too drunk and dehydrated.  Simple words like ""Be safe, let me know when you're home"", had me glowing with happiness that somebody cared enough to check in on me.",affection
"When we returned after having dinner,we went for a comic movie",leisure
Going through 9gag and having a good laugh at some of the funniest stuffs online.,enjoy_the_moment
I had a long conversation with a friend I hadn't talked to in awhile.,bonding
"I was purchasing coffee this morning and was able to use my 'free beverage' coupon, saving me $2 or so.",achievement
Waking up and spending the mornings with my new puppy. I got him a few weeks ago and he is my first dog that is all mine. I get full responsibility of him and get to raise him on my own terms. But getting to wake up to see him and take care of him this morning and every morning really just makes my day so much better.,affection
